claim_id,claimant_name,ssn,dob,injury_date,reported_date,injury_type,body_part,claim_status,adjuster_id,region,claim_amount,employee_id
CLM-02837,Charles Thompson,623-91-9944,1976-09-09,04/25/2025,2025-04-28,Sprain,Knee,CLOSED,ADJ-09,Central Valley,12197.6,EMP-W-3095
CLM-02838,Keith Graham,405-38-2985,1994-09-17,2024-03-07,10-MAR-2024,Contusion,Hip,CLOSED,ADJ-01,Southern CA,4629.72,EMP-W-1911
CLM-02839,Darryl Acosta,216-59-9585,1985-02-28,02/19/2024,02/19/2024,Fracture,Hand,CLOSED,ADJ-12,Southern CA,21601.73,EMP-W-2102
CLM-02840,Brian Smith,329-14-1671,2006-05-11,2024-08-03,2024-08-05,Contusion,Thigh,CLOSED,ADJ-01,Southern CA,7996.85,EMP-W-1393
CLM-02841,Eric Fitzgerald,183-34-6636,17-SEP-2000,2024-03-23,2024-03-23,Contusion,Thigh,CLOSED,ADJ-13,Inland Empire,5441.31,EMP-W-4163
CLM-02842,Heidi Baldwin,286-68-4725,1968-07-06,2024-11-08,2024-11-12,Contusion,Thigh,OPEN,ADJ-01,Inland Empire,7602.95,EMP-W-3100
CLM-02843,Corey Barrera,175-28-2285,17-JAN-1970,2024-02-16,2024-03-04,Fracture,Wrist,CLOSED,ADJ-14,Bay Area,8211.66,EMP-W-4111
CLM-02844,Nicole Peterson,186-30-2788,1963-09-26,2025-06-06,2025-06-08,Sprain,Wrist,OPEN,ADJ-12,Sacramento,2312.68,EMP-W-4325
CLM-02845,Emily Wilson,576-57-8507,1975-06-03,2024-05-04,2024-05-07,Laceration,Scalp,CLOSED,ADJ-15,Southern CA,5483.59,EMP-W-1619
CLM-02846,Jamie Solomon,458-09-6102,09/22/1968,08/17/2024,08/22/2024,Strain,Shoulder,OPEN,ADJ-02,Northern CA,10605.89,EMP-W-2289
CLM-02847,Shannon Ramirez,640-30-1221,1992-01-11,11/01/2024,2024-11-02,Strain,Neck,CLOSED,ADJ-08,Inland Empire,14025.84,EMP-W-4905
CLM-02848,Robert Cummings,229-27-7298,08/18/1965,2025-01-09,2025-01-13,Strain,Shoulder,CLOSED,ADJ-15,Central Valley,8995.33,EMP-W-4103
CLM-02849,Donna Freeman,688-33-9419,1979-08-09,30-MAR-2024,03/31/2024,Sprain,Knee,OPEN,ADJ-11,Central Valley,8313.6,EMP-W-3227
CLM-02850,Matthew Schwartz,239-46-5275,09/12/2005,2024-09-30,2024-09-30,Contusion,Hip,CLOSED,ADJ-07,Inland Empire,8607.98,EMP-W-9999
CLM-02851,Brian Chen,520-67-2133,18-MAY-1975,26-AUG-2024,2024-08-31,Sprain,Ankle,OPEN,ADJ-02,Inland Empire,9214,EMP-W-2457
CLM-02852,Corey Garcia,271-71-1657,11/11/2006,01/15/2025,2025-01-20,Sprain,Knee,OPEN,ADJ-01,Southern CA,6335.08,EMP-W-3416
CLM-02853,Thomas Rodriguez,128-66-0450,27-NOV-2006,2024-03-15,2024-03-16,Sprain,Ankle,CLOSED,ADJ-12,Central Valley,6922.53,EMP-W-4793
CLM-02854,Jack Sandoval,606-71-2720,1984-08-22,2024-03-27,2024-03-29,Strain,Shoulder,CLOSED,ADJ-08,Inland Empire,7482.82,EMP-W-3087
CLM-02855,Tammy Morris,528-63-5802,1976-05-18,2024-07-31,2024-07-31,Strain,Shoulder,CLOSED,ADJ-12,N/A,7162.32,EMP-W-4698
CLM-02856,Robert Griffin,476-09-6081,1990-06-19,2025-06-15,2025-06-17,Contusion,Hip,CLOSED,ADJ-13,Southern CA,7073.41,EMP-W-2224
CLM-02857,Amber Walker,063-83-6580,12/21/1975,2025-04-07,2025-04-09,Contusion,Thigh,CLOSED,ADJ-06,Central Valley,5219.12,EMP-W-2150
CLM-02858,Jenna Larson,784-30-1485,05-APR-1968,2024-02-12,2024-02-15,Burn,Hand,CLOSED,ADJ-04,Northern CA,20196.98,EMP-W-1427
CLM-02859,Amber Cooper,211-93-1870,01-JUN-1974,2024-04-14,2024-04-14,Burn,Hand,CLOSED,ADJ-03,Northern CA,15540.76,EMP-W-1635
CLM-02860,Priscilla Romero,831-69-9515,1970-10-18,2025-04-13,2025-04-14,Laceration,Forearm,CLOSED,ADJ-01,Northern CA,4065.02,EMP-W-4361
CLM-02861,Carolyn Haley,053-02-4699,09/18/1986,08/03/2024,2024-08-05,Contusion,Shoulder,CLOSED,ADJ-11,Northern CA,4161.84,EMP-W-3559
CLM-02862,Christopher Rivera,530-17-0739,1993-11-29,11/25/2024,2024-11-25,Strain,Shoulder,OPEN,ADJ-05,Northern CA,10025.82,EMP-W-2651
CLM-02863,Ashley Waller,148-13-6409,1973-11-19,2024-07-12,2024-07-12,Fracture,Leg,CLOSED,ADJ-08,Northern CA,7928.03,EMP-W-1118
CLM-02864,James Miller,337-18-9430,2006-06-01,2024-02-02,2024-02-07,Laceration,Hand,OPEN,ADJ-09,Southern CA,5538.2,EMP-W-3204
CLM-02865,Jeffrey Howell,766-94-0561,10/01/2003,2024-08-25,2024-08-29,Contusion,Shoulder,CLOSED,ADJ-11,Southern CA,9687.99,EMP-W-2128
CLM-02866,Claudia Jordan,330-56-5352,1991-11-11,2024-03-02,07-MAR-2024,Burn,Arm,OPEN,ADJ-03,Central Valley,16435.05,EMP-W-9999
CLM-02867,Luis Wilson,817-36-0158,1999-11-04,04-SEP-2024,09/06/2024,Contusion,Thigh,CLOSED,ADJ-13,Inland Empire,5672.82,EMP-W-3892
CLM-02868,Patrick Payne,806-23-0795,1969-06-06,01/20/2024,2024-01-22,Fracture,Leg,CLOSED,ADJ-02,Inland Empire,9407.78,EMP-W-4228
CLM-02869,Michael Young,747-51-8167,1982-12-19,06/07/2024,2024-06-08,Strain,Lower Back,CLOSED,ADJ-02,Bay Area,6761.66,EMP-W-1839
CLM-02870,Katie Myers,616-95-9778,2007-09-16,2024-12-26,2024-12-26,Strain,Lower Back,CLOSED,ADJ-02,Southern CA,10422.59,EMP-W-3042
CLM-02871,Kim Arnold,646-62-0314,2000-04-25,2024-06-30,2024-07-02,Strain,Lower Back,OPEN,ADJ-13,Southern CA,10816.09,EMP-W-2981
CLM-02872,Garrett Robinson,300-92-6756,1978-10-22,2024-04-18,2024-04-19,Fracture,Hand,CLOSED,ADJ-07,Central Valley,18776.5,EMP-W-9999
CLM-02873,Olivia Ayers,289-71-9519,2002-08-20,2024-01-31,2024-02-05,Fracture,Leg,CLOSED,ADJ-09,Bay Area,22559.38,EMP-W-2022
CLM-02874,Sarah Moore,092-65-1837,1973-01-28,2024-10-02,2024-10-02,Contusion,Hip,CLOSED,ADJ-11,Central Valley,4194.4,EMP-W-1076
CLM-02875,Emily Pearson,316-31-1784,1984-06-23,02/07/2025,07-FEB-2025,Strain,Shoulder,OPEN,ADJ-14,Central Valley,9112.52,EMP-W-4489
CLM-02876,Heidi Graham,023-57-1158,1995-04-21,06/30/2024,2024-07-05,Burn,Hand,CLOSED,ADJ-05,Southern CA,23595.42,EMP-W-3058
CLM-02877,Annette Green,263-10-7092,2007-12-30,2024-01-09,09-JAN-2024,Burn,Face,OPEN,ADJ-09,N/A,19223.62,EMP-W-4195
CLM-02878,Tammy Lee,167-47-5035,1987-01-13,2024-04-21,04/26/2024,Sprain,Wrist,CLOSED,ADJ-10,Central Valley,9798.74,EMP-W-4067
CLM-02879,James Morse,681-70-3735,1974-01-25,2024-11-14,2024-11-18,Burn,Hand,CLOSED,ADJ-08,,24687.71,EMP-W-3462
CLM-02880,Crystal Robinson,521-99-1103,06/15/1967,07-APR-2024,04/07/2024,Fracture,Wrist,CLOSED,ADJ-09,Northern CA,20419.61,EMP-W-1053
CLM-02881,Daniel Smith,877-31-7274,2004-07-09,2024-06-02,2024-06-06,Burn,Hand,CLOSED,ADJ-15,Northern CA,800.0,EMP-W-3433
CLM-02882,Zachary Cole,006-74-5072,1987-08-18,2024-11-17,2024-11-20,Sprain,Knee,CLOSED,ADJ-05,Central Valley,8604.33,EMP-W-1807
CLM-02883,Miss Tina Gordon,407-86-7821,29-NOV-1989,05/04/2025,2025-05-04,Strain,Lower Back,OPEN,ADJ-11,Southern CA,4950.69,EMP-W-2184
CLM-02884,Michael Hendricks,115-73-1633,1998-01-28,2025-06-14,2025-06-16,Sprain,Knee,OPEN,ADJ-02,Sacramento,1327.27,EMP-W-2652
CLM-02885,Robert Thompson,436-89-6559,1965-05-14,19-JUN-2025,2025-06-22,Laceration,Forearm,CLOSED,ADJ-13,Sacramento,1645.84,EMP-W-2390
CLM-02886,Tina Reynolds,591-85-3451,03-MAR-1969,2024-08-19,2024-08-22,Laceration,Forearm,OPEN,ADJ-03,N/A,5478.41,EMP-W-2773
CLM-02887,Michael Graham,497-06-4965,06-MAY-1980,08-FEB-2024,02/09/2024,Fracture,Arm,CLOSED,ADJ-04,Southern CA,20467.02,EMP-W-3163
CLM-02888,Carol Griffin,804-58-7823,1994-03-21,2024-04-10,2024-04-13,Contusion,Thigh,CLOSED,ADJ-07,Sacramento,6023.34,EMP-W-3655
CLM-02889,Brian Lee,845-15-4452,13-OCT-1963,2024-10-14,2024-10-18,Fracture,Hand,CLOSED,ADJ-02,Sacramento,21023.71,EMP-W-1210
CLM-02890,Jason Nixon,364-58-7669,1965-03-27,2025-03-07,2025-03-08,Strain,Lower Back,OPEN,ADJ-11,Sacramento,3425.17,EMP-W-1769
CLM-02891,Amanda Nash,139-47-0300,15-APR-1967,03/16/2025,20-MAR-2025,Burn,Arm,CLOSED,ADJ-06,Central Valley,14943.78,EMP-W-2625
CLM-02892,Nicholas Lopez,399-81-3547,1994-11-07,03/10/2025,2025-03-11,Fracture,Wrist,OPEN,ADJ-10,unknown,14027.71,EMP-W-4563
CLM-02893,Carla Gray,004-91-5472,04/05/1963,07/16/2024,2024-07-18,Contusion,Shoulder,OPEN,ADJ-14,Northern CA,5881.06,EMP-W-1020
CLM-02894,Angel Perry,735-72-9521,1980-01-09,2025-05-13,2025-05-14,Strain,Shoulder,OPEN,ADJ-04,Northern CA,8493.08,EMP-W-1140
CLM-02895,Heather Ball,862-21-6986,22-NOV-1988,03/26/2025,03/31/2025,Burn,Hand,OPEN,ADJ-12,Southern CA,18880.09,EMP-W-4240
CLM-02896,Sandy Oconnor,024-31-6714,1990-04-18,2024-08-08,08/10/2024,Contusion,Hip,CLOSED,ADJ-15,Inland Empire,6887.97,EMP-W-4645
CLM-02897,Bobby Guerrero,831-79-8853,1963-08-01,2025-03-23,2025-03-25,Contusion,Hip,OPEN,ADJ-09,Sacramento,2473,EMP-W-1489
CLM-02898,Lisa Guerra,048-08-7897,2002-07-05,2024-11-07,11/07/2024,Laceration,Forearm,CLOSED,ADJ-05,Sacramento,3752.91,EMP-W-2980
CLM-02899,Hannah Montoya,851-51-1682,1990-11-20,2024-05-09,2024-05-13,Laceration,Scalp,CLOSED,ADJ-07,Southern CA,4025.02,EMP-W-2519
CLM-02900,Lee Barry,364-29-7835,1995-03-14,2024-07-27,2024-07-28,Fracture,Arm,CLOSED,ADJ-09,Bay Area,10749.23,EMP-W-4323
CLM-02901,Todd Nielsen,892-60-8610,11/21/1978,2024-07-18,19-JUL-2024,Contusion,Hip,CLOSED,ADJ-13,Southern CA,3253.15,EMP-W-4272
CLM-02902,Ariana Jennings,876-88-7713,11-APR-1973,2024-02-01,2024-02-04,Contusion,Hip,OPEN,ADJ-07,Southern CA,-2313.0,EMP-W-1330
CLM-02903,Angelica Vincent,352-78-2883,21-NOV-1984,2025-04-26,2025-04-30,Fracture,Arm,OPEN,ADJ-02,Southern CA,9520.5,EMP-W-2871
CLM-02904,Sarah Thompson,640-66-2326,1975-08-18,2024-04-20,2024-04-20,Fracture,Hand,CLOSED,ADJ-14,Sacramento,22522.1,EMP-W-1952
CLM-02905,Jessica Garrett,183-56-9408,1973-05-31,11-DEC-2024,2024-12-11,Burn,Arm,CLOSED,ADJ-15,Sacramento,7771.7,EMP-W-3218
CLM-02906,Zachary Mendoza,777-36-4611,1968-02-10,2024-03-21,2024-03-21,Contusion,Shoulder,CLOSED,ADJ-15,Sacramento,2972.59,EMP-W-1675
CLM-02907,Chad Hurley,431-34-0646,1978-04-17,05/15/2024,19-MAY-2024,Laceration,Forearm,CLOSED,ADJ-11,Bay Area,4147.08,EMP-W-4908
CLM-02908,Daniel Stout,099-11-2378,1963-05-03,2024-09-07,09/09/2024,Burn,Arm,CLOSED,ADJ-06,Central Valley,18203.03,EMP-W-3235
CLM-02909,"Estes, Anna",830-25-3777,1999-10-08,2024-01-24,2024-01-28,SPRAIN,Knee,OPEN,ADJ-12,inland empire,6376.18,EMP-W-1816
CLM-02910,Ashley Blair,834-96-0976,1986-06-20,2025-01-09,2025-01-09,Sprain,Knee,CLOSED,ADJ-12,Northern CA,4253.86,EMP-W-2636
CLM-02911,Jane May,618-50-7082,2007-09-26,04/13/2025,2025-04-18,Laceration,Forearm,CLOSED,ADJ-06,Southern CA,2348.31,EMP-W-3666
CLM-02912,Maria Ferguson,395-32-7767,1994-01-31,2024-09-15,09/16/2024,Burn,Hand,CLOSED,ADJ-14,Sacramento,16444.63,EMP-W-4708
CLM-02913,Brian Brown,411-21-5862,19-AUG-1964,2024-05-26,05/30/2024,Fracture,Hand,CLOSED,ADJ-06,Central Valley,34456.0,EMP-W-2412
CLM-02914,Thomas Kelly,405-72-7560,19-AUG-1994,2025-05-31,2025-05-31,Laceration,Hand,CLOSED,ADJ-08,Sacramento,3843.63,EMP-W-2970
CLM-02915,Jennifer Goodwin,604-31-8360,2006-10-14,29-MAY-2025,2025-05-29,Contusion,Thigh,CLOSED,ADJ-03,Central Valley,4921.37,EMP-W-1763
CLM-02916,Jessica Simmons,264-64-8821,1987-07-26,2024-09-22,2024-10-22,Fracture,Wrist,CLOSED,ADJ-13,Central Valley,22246.84,EMP-W-3192
CLM-02917,Omar Price,855-96-4616,1968-04-16,2024-01-05,09-JAN-2024,Fracture,Leg,OPEN,ADJ-03,Southern CA,16547.74,EMP-W-2433
CLM-02918,Richard Day,762-41-7964,1976-06-18,2024-05-21,2024-05-24,Sprain,Knee,OPEN,ADJ-07,Bay Area,3597.9,EMP-W-3853
CLM-02919,Pamela Medina,256-89-4072,1992-07-09,2024-04-21,2024-04-23,Strain,Lower Back,OPEN,ADJ-11,Central Valley,7045.16,EMP-W-3369
CLM-02920,Melissa Brewer,326-04-1294,2001-02-05,2025-04-30,04/30/2025,Sprain,Knee,CLOSED,ADJ-06,Central Valley,7517.89,EMP-W-3607
CLM-02921,Donald Terry,215-48-3425,10/04/1965,02/27/2024,2024-02-29,Laceration,Forearm,CLOSED,ADJ-14,unknown,3684.78,EMP-W-2908
CLM-02922,Carrie Stafford,678-11-0498,1969-03-17,2024-08-03,2024-09-02,Sprain,Knee,CLOSED,ADJ-11,Central Valley,7479.47,EMP-W-4252
CLM-02923,Benjamin Price,737-42-8375,1982-01-09,2025-01-07,2025-01-10,Laceration,Hand,CLOSED,ADJ-14,Central Valley,4933.9,EMP-W-3980
CLM-02924,Alexander Garrett,369-54-0455,1995-06-20,06/03/2024,08-JUN-2024,Sprain,Knee,CLOSED,ADJ-08,Inland Empire,6024.17,EMP-W-2644
CLM-02925,Melissa Gates,086-01-1601,05/31/2006,02/01/2025,2025-02-02,Contusion,Shoulder,CLOSED,ADJ-07,Bay Area,5570.78,EMP-W-1159
CLM-02926,Cesar Wilson,001-54-1268,01-SEP-1975,2024-11-03,11/08/2024,Contusion,Hip,CLOSED,ADJ-12,Central Valley,5047.84,EMP-W-1789
CLM-02927,Jacob Wu,849-61-1368,1965-10-30,2024-06-02,2024-06-04,Fracture,Hand,CLOSED,ADJ-07,Northern CA,20699.43,EMP-W-3636
CLM-02928,Joshua Simpson,850-72-0507,1963-09-05,2024-11-07,2024-11-08,Sprain,Ankle,CLOSED,ADJ-10,Northern CA,5707.42,EMP-W-4305
CLM-02929,Brian Porter,819-90-4490,1995-02-09,2024-11-24,2024-11-24,Burn,Face,OPEN,ADJ-03,Southern CA,18281.89,EMP-W-4316
CLM-02930,Holly Farmer,858-35-2772,1973-09-04,01/13/2024,15-JAN-2024,Laceration,Scalp,OPEN,ADJ-06,Sacramento,4267.93,EMP-W-1368
CLM-02931,Christine Williams,318-52-4276,1965-05-03,2024-06-09,2024-06-12,Sprain,Knee,CLOSED,ADJ-06,Northern CA,2622.11,EMP-W-3180
CLM-02932,Debra Wolfe,397-76-4317,2006-07-30,2024-05-01,2024-05-06,Strain,Shoulder,CLOSED,ADJ-03,Southern CA,9286.33,EMP-W-4309
CLM-02933,Linda Salazar,12-345-678,1962-11-24,2024-01-04,2024-01-09,Contusion,Thigh,OPEN,ADJ-08,Inland Empire,5805.39,EMP-W-4285
CLM-02934,Corey Caldwell,871-42-0765,1979-05-04,2024-04-10,04/14/2024,Burn,Hand,OPEN,ADJ-11,Bay Area,22385.41,EMP-W-3547
CLM-02935,Lindsey Gray,869-06-1062,1983-10-24,2024-03-23,03/26/2024,Fracture,Leg,OPEN,ADJ-09,unknown,10981.74,EMP-W-3875
CLM-02936,Douglas Gregory,839-16-3725,15-APR-1991,2024-07-03,2024-07-05,Contusion,Shoulder,CLOSED,ADJ-02,Sacramento,6004.64,EMP-W-1383
CLM-02937,Shelly Alexander,686-66-6801,1973-06-29,2025-01-10,2025-01-14,Contusion,Shoulder,CLOSED,ADJ-15,Central Valley,4746.07,EMP-W-1274
CLM-02938,Jeffrey Williams,456-49-8831,1966-10-24,2025-03-05,03/07/2025,Contusion,Shoulder,OPEN,ADJ-02,Northern CA,2462.66,EMP-W-4321
CLM-02939,Andrea Lopez,401-53-1717,2007-12-15,2024-07-05,06-JUL-2024,Laceration,Forearm,CLOSED,ADJ-07,Inland Empire,1419.54,EMP-W-9999
CLM-02940,Michael Perry PhD,049-41-4122,09/24/1969,2024-05-28,2024-05-31,Burn,Face,CLOSED,ADJ-03,Central Valley,23540.39,EMP-W-1798
CLM-02941,Laura Ritter,887-59-1369,1983-05-29,2024-12-06,2024-12-11,Burn,Arm,CLOSED,ADJ-05,Central Valley,17172.95,EMP-W-4299
CLM-02942,Dawn Nixon,039-04-8099,1990-11-21,2024-04-01,2024-04-06,Contusion,Shoulder,CLOSED,ADJ-12,Bay Area,-5212.13,EMP-W-2504
CLM-02943,Richard Gordon,520-37-6025,02/20/1986,2025-02-26,2025-03-01,Laceration,Forearm,CLOSED,ADJ-02,Northern CA,2046.27,EMP-W-2312
CLM-02944,Gilbert Reed,307-76-1923,01-FEB-1979,2024-12-31,03-JAN-2025,Sprain,Ankle,CLOSED,ADJ-09,Inland Empire,9269.79,EMP-W-4666
CLM-02945,Amy Montgomery,201-55-7600,07/18/1980,2025-05-08,2025-05-09,Strain,Neck,OPEN,ADJ-07,Central Valley,6127.44,EMP-W-4991
CLM-02946,Michele Holland,705-60-6408,2001-09-03,2024-01-08,2024-01-09,Sprain,Knee,OPEN,ADJ-11,Central Valley,6966.28,EMP-W-2202
CLM-02947,Laura Hill,099-96-0239,1999-07-12,2024-04-07,11-APR-2024,Fracture,Hand,CLOSED,ADJ-13,Inland Empire,18023.3,EMP-W-3710
CLM-02948,Debra Reid,555-0100,1986-10-03,2025-01-15,20-JAN-2025,Laceration,Scalp,CLOSED,ADJ-15,Northern CA,6451.81,EMP-W-3992
CLM-02949,Jessica Long,346-80-5763,2003-11-04,2025-01-09,01/12/2025,Burn,Hand,CLOSED,ADJ-04,Bay Area,15793.51,EMP-W-4611
CLM-02950,James Webster,12-345-678,1988-02-06,2024-03-22,03/25/2024,Sprain,Ankle,CLOSED,ADJ-11,Northern CA,5301.67,EMP-W-1663
CLM-02951,Alyssa Zimmerman,449-49-1260,02/08/1991,2024-01-07,2024-01-11,Strain,Shoulder,CLOSED,ADJ-06,Inland Empire,8625.62,EMP-W-4048
CLM-02952,Joshua Reed,723-53-2486,06/04/2000,2024-04-27,2024-05-01,Contusion,Thigh,CLOSED,ADJ-15,Inland Empire,6231.83,EMP-W-1266
CLM-02953,Russell Bailey,829-08-2428,1973-07-24,08/08/2024,2024-08-10,Fracture,Leg,CLOSED,ADJ-13,Bay Area,9633.84,EMP-W-3045
CLM-02954,Allen Hunt,335-36-5892,05-AUG-1964,2025-03-10,2025-03-11,Sprain,Wrist,CLOSED,ADJ-12,Northern CA,8866.31,EMP-W-4595
CLM-02955,Michelle Krause,100-69-3279,28-SEP-2004,06-JAN-2025,06-JAN-2025,Fracture,Arm,CLOSED,ADJ-01,Bay Area,16253.89,EMP-W-2643
CLM-02956,Jacob Hart,873-92-9234,1977-03-19,2024-08-08,08/11/2024,Burn,Hand,OPEN,ADJ-10,Inland Empire,12511.48,EMP-W-4479
CLM-02957,Benjamin Price,028-97-0096,1980-04-16,09/08/2024,09/09/2024,Contusion,Hip,CLOSED,ADJ-10,Central Valley,6375.78,EMP-W-3980
CLM-02958,Tiffany Jackson,579-88-4014,1993-06-20,2025-04-03,2025-04-08,Laceration,Hand,OPEN,ADJ-03,Central Valley,2778.99,EMP-W-2226
CLM-02959,Randy Robinson,382-80-0088,1980-10-31,17-FEB-2024,2024-02-21,Laceration,Hand,OPEN,ADJ-04,Inland Empire,4327.99,EMP-W-2796
CLM-02960,Ashley King,870-59-6971,1979-05-10,2025-05-16,2025-05-20,Sprain,Knee,CLOSED,ADJ-08,Northern CA,10076.62,EMP-W-3026
CLM-02961,Margaret Tanner,337-39-7901,09/27/1975,2024-10-07,2024-10-09,Laceration,Hand,OPEN,ADJ-09,Southern CA,6488.36,EMP-W-1978
CLM-02962,Joe Greene,000000000,1976-09-07,2025-03-23,2025-03-25,Fracture,Leg,CLOSED,ADJ-14,Northern CA,20731.53,EMP-W-3365
CLM-02963,Jennifer Allen,338-21-4144,1993-04-27,2024-02-22,02/25/2024,Fracture,Hand,CLOSED,ADJ-08,Central Valley,21770.95,EMP-W-4034
CLM-02964,Jennifer Miranda,083-12-7172,1999-02-01,07/03/2024,07/07/2024,Contusion,Hip,OPEN,ADJ-11,Bay Area,7838.54,EMP-W-1649
CLM-02965,Robert Sandoval,523-61-5662,1962-05-19,2024-11-07,2024-11-09,Sprain,Knee,OPEN,ADJ-04,Northern CA,6656.21,EMP-W-4227
CLM-02966,Mark Jimenez,737-47-2001,08/21/1975,06-FEB-2025,2025-02-08,Contusion,Thigh,CLOSED,ADJ-01,Inland Empire,6728.34,EMP-W-1532
CLM-02967,Heidi Burnett,265-81-0684,1980-03-02,2025-01-10,2025-01-14,Strain,Neck,OPEN,ADJ-03,Inland Empire,9161.95,EMP-W-3105
CLM-02968,Joanna Bradshaw,555-0100,1984-01-02,2025-03-01,03/02/2025,Contusion,Shoulder,OPEN,ADJ-01,Inland Empire,5916.64,EMP-W-4686
CLM-02969,Jill Ray,459-29-8372,02/20/1993,2024-05-03,05/06/2024,Sprain,Wrist,CLOSED,ADJ-03,Sacramento,7973.2,EMP-W-3727
CLM-02970,Pamela Hill,858-79-3328,1964-04-28,2024-11-16,2024-11-21,Fracture,Leg,OPEN,ADJ-04,Sacramento,9596.41,EMP-W-2177
CLM-02971,Matthew Foster,581-20-6057,1973-08-03,2024-11-07,2024-11-09,Burn,Arm,OPEN,ADJ-06,Southern CA,11954.97,EMP-W-1025
CLM-02972,James Martin,209-62-3362,2002-12-16,02-SEP-2024,2024-09-05,Contusion,Shoulder,CLOSED,ADJ-13,Sacramento,3811.07,EMP-W-2048
CLM-02973,Christopher Mullen,305-27-7005,1985-04-11,03/29/2025,04/01/2025,Burn,Hand,CLOSED,ADJ-07,Bay Area,15517.41,EMP-W-2300
CLM-02974,Michael Anderson,695-89-3195,1967-03-08,06/17/2025,2025-06-18,Strain,Neck,CLOSED,ADJ-08,Central Valley,7040.86,EMP-W-2825
CLM-02975,Brian Brown,674-40-5163,2002-01-13,2024-02-18,21-FEB-2024,Fracture,Leg,CLOSED,ADJ-09,Inland Empire,15117.87,EMP-W-2412
CLM-02976,Virginia Clark,812-36-6109,1990-02-03,2025-06-17,2025-06-19,Strain,Lower Back,CLOSED,ADJ-15,Sacramento,10607.48,EMP-W-4403
CLM-02977,Kenneth Jackson,566-98-1923,1986-07-08,2024-02-16,2024-02-18,Laceration,Hand,CLOSED,ADJ-01,Southern CA,5277.19,EMP-W-4450
CLM-02978,Rachel Gibson,033-97-8898,07-MAR-2001,2025-03-16,2025-03-17,Strain,Shoulder,CLOSED,ADJ-12,Northern CA,12333.81,EMP-W-3415
CLM-02979,Kimberly Morrison,328-14-4810,1987-06-04,2024-05-13,2024-05-15,Contusion,Hip,CLOSED,ADJ-11,Southern CA,9907.58,EMP-W-2203
CLM-02980,Eric Warner,719-30-1767,10/23/1997,2024-12-21,2024-12-22,Laceration,Scalp,CLOSED,ADJ-13,Bay Area,1795.69,EMP-W-2883
CLM-02981,Heather Trujillo,459-80-9021,2000-11-10,01/13/2024,01/16/2024,Strain,Shoulder,CLOSED,ADJ-04,Bay Area,7311.57,EMP-W-4781
CLM-02982,James Brown,678-73-6334,09/28/1961,02/03/2024,2024-02-04,Fracture,Wrist,OPEN,ADJ-11,Central Valley,23512.11,EMP-W-1069
CLM-02983,Veronica Berry,479-06-8187,2005-11-08,2024-10-08,10-OCT-2024,Sprain,Ankle,CLOSED,ADJ-12,Sacramento,5918.58,EMP-W-2932
CLM-02984,Joshua Cunningham,157-50-0702,05/13/1972,2024-11-05,11/07/2024,Burn,Face,CLOSED,ADJ-03,Southern CA,14718.36,EMP-W-4208
CLM-02985,Charles Hawkins,476-41-7810,1995-11-30,2024-08-28,31-AUG-2024,Contusion,Shoulder,CLOSED,ADJ-14,Southern CA,7414.99,EMP-W-3360
CLM-02986,Chris Jones,195-06-9245,1992-10-17,06/19/2025,2025-06-19,Contusion,Shoulder,CLOSED,ADJ-08,Central Valley,7496.94,EMP-W-4506
CLM-02987,Micheal Pugh,031-12-9974,12/26/2000,2024-05-05,05/07/2024,Fracture,Hand,CLOSED,ADJ-14,Central Valley,5831.16,EMP-W-4307
CLM-02988,Gilbert Reed,107-01-9232,12/19/1995,2024-05-12,06/07/2024,Burn,Face,OPEN,ADJ-11,Central Valley,12210.1,EMP-W-4666
CLM-02989,William Hunter,677-81-6784,1974-04-07,2024-09-07,09/12/2024,Fracture,Wrist,CLOSED,ADJ-11,Central Valley,13909.0,EMP-W-3723
CLM-02990,Eddie Adams,897-21-7969,2001-06-23,06/16/2025,2025-06-20,Burn,Hand,CLOSED,ADJ-01,Southern CA,10803.62,EMP-W-2406
CLM-02991,Kevin Hall,161-81-4678,1968-04-29,2024-03-04,2024-03-07,Strain,Lower Back,CLOSED,ADJ-05,Northern CA,11056.73,EMP-W-2512
CLM-02992,Christie Mccullough,573-93-0072,07/04/2003,2024-02-27,02/29/2024,Laceration,Scalp,CLOSED,ADJ-15,Central Valley,4000.41,EMP-W-1900
CLM-02993,Sylvia Schroeder,816-41-8835,17-FEB-1987,2024-07-17,2024-07-19,Fracture,Leg,CLOSED,ADJ-05,Bay Area,22628.67,EMP-W-1962
CLM-02994,Robert Burns,328-82-9927,10/17/2000,2024-09-20,2024-09-23,Sprain,Knee,OPEN,ADJ-12,Sacramento,7005.73,EMP-W-3314
CLM-02995,Patricia Le,110-17-6853,1997-04-01,09/07/2024,09/10/2024,Laceration,Hand,CLOSED,ADJ-15,Northern CA,5716.36,EMP-W-1355
CLM-02996,Wendy Miller,123-62-5542,06-NOV-1987,03/17/2024,03/17/2024,Laceration,Scalp,CLOSED,ADJ-06,Sacramento,1703.5,EMP-W-4491
CLM-02997,Michelle Mcdowell,740-05-5765,08/24/2005,2025-04-05,08-APR-2025,Burn,Arm,CLOSED,ADJ-07,Sacramento,19481.85,EMP-W-3114
CLM-02998,Elizabeth Sharp,341-57-7357,06/28/1981,2024-06-26,2024-06-28,Strain,Shoulder,CLOSED,ADJ-11,Central Valley,12050.27,EMP-W-1615
