employee_id,full_name,job_class,hire_date,annual_wage,employer_id
EMP-W-3518,Louis Patrick,Construction,2011-05-29,87847,EMP-132
EMP-W-3519,David Yoder,Driver ,2002-02-26,71994,EMP-109
EMP-W-3520,Judith Bartlett,Supervisor ,2008-03-12,31193,EMP-108
EMP-W-3521,Keith Long,Warehouse,2018-12-30,58125,EMP-128
EMP-W-3522,Cynthia Harrell,Laborer,2005-11-11,94081,EMP-115
EMP-W-3523,Mark Carter,Supervisor,2003-04-07,58151,EMP-118
EMP-W-3524,Melissa Bowen,Machinist,2001-11-09,29591,EMP-105
EMP-W-3525,Johnny Riddle,Supervisor,07/30/2012,96074,EMP-126
EMP-W-3526,Whitney Jones,Warehouse,2008-05-02,74283,EMP-109
EMP-W-3527,Randall Nguyen,Office,10/02/2000,60739,EMP-114
EMP-W-3528,David Hunter,Office ,2018-04-28,55314,EMP-126
EMP-W-3529,Benjamin Neal,Construction,2006-02-24,81482,EMP-133
EMP-W-3530,Jane Reese,Laborer,04/13/2008,52244,EMP-128
EMP-W-3531,Jennifer Smith,Laborer,2017-12-24,82668,EMP-133
EMP-W-3532,Thomas Murphy,Driver,22-MAY-2021,71759,EMP-121
EMP-W-3533,Kari Jones,Office,2010-05-23,66404,EMP-110
EMP-W-3534,Dana Dodson,Laborer,2005-01-15,64619,EMP-125
EMP-W-3535,Robert Skinner,Machinist,2022-11-06,58850,EMP-136
EMP-W-3536,Albert Garcia,Welder,2021-12-01,80821,EMP-126
EMP-W-3537,Joseph Myers,Welder,06/24/2006,46423,EMP-120
EMP-W-3538,Phillip Byrd,Laborer,2009-01-27,32805,EMP-117
EMP-W-3539,Hunter Robinson,Machinist,2000-11-01,73059,EMP-125
EMP-W-3540,Michael Robinson,Warehouse,2004-06-30,73362,EMP-134
EMP-W-3541,Sara Cain,Supervisor,2004-09-04,70644,EMP-125
EMP-W-3542,Michelle Prince,Welder,2015-08-30,69339,EMP-105
EMP-W-3543,Eric Williams,Supervisor,2022-11-08,56230,EMP-124
EMP-W-3544,Raymond Wang,Welder,2018-11-10,76174,EMP-113
EMP-W-3545,Jade Allen,Welder,2020-05-07,61179,EMP-133
EMP-W-3546,Javier Hays,Machinist,2009-03-24,53231,EMP-101
EMP-W-3547,Corey Caldwell,Welder,2023-04-06,56385,EMP-115
EMP-W-3548,Stephen Robles,Office,11/17/2010,98371,EMP-132
EMP-W-3549,Carol Jackson,Laborer,2019-07-23,30770,EMP-123
EMP-W-3550,Brian Murphy,Supervisor,2012-11-10,70996,EMP-107
EMP-W-3551,Chelsey Clark,Driver,2022-05-15,31776,EMP-128
EMP-W-3552,Teresa Martinez,Laborer,2011-02-23,60051,EMP-129
EMP-W-3553,Howard Thompson,Warehouse,2009-04-22,54194,EMP-137
EMP-W-3554,Eugene Price,Warehouse,2000-08-03,28000,EMP-122
EMP-W-3555,Austin Briggs,Welder,2011-02-02,69002,EMP-136
EMP-W-3556,Jackie Jones,Office,2018-03-26,55159,EMP-133
EMP-W-3557,Eric George,Driver,05/27/2013,28000,EMP-120
EMP-W-3558,Mrs. Kimberly Mooney,Warehouse,2001-05-06,77112,EMP-123
EMP-W-3559,Carolyn Haley,Driver,2004-02-18,87830,EMP-109
EMP-W-3560,Vicki Horton,Office,2005-06-01,88822,EMP-105
EMP-W-3561,Valerie Benson,Laborer,2020-05-16,68461,EMP-127
EMP-W-3562,Mark Henson,Construction,2018-09-05,62829,EMP-113
EMP-W-3563,Samuel Olson,Driver,01-JUL-2004,85906,EMP-123
EMP-W-3564,Lee Richards,Office,2000-11-26,92282,EMP-137
EMP-W-3565,Martin Hall,Office,2001-03-26,82404,EMP-116
EMP-W-3566,Virginia Hall,Office,2002-02-19,45052,EMP-128
EMP-W-3567,Stephanie Parker,Office,21-JUL-2002,65624,EMP-110
EMP-W-3568,Nicole Harvey,Machinist,2018-01-14,69911,EMP-131
EMP-W-3569,James Phillips,Machinist,2003-12-24,29426,EMP-132
EMP-W-3570,Dan Johnson,Driver,2000-10-10,70448,EMP-113
EMP-W-3571,Linda Bautista,Construction,2004-01-31,102913,EMP-102
EMP-W-3572,Erin Ramirez,Supervisor,2017-06-23,73518,EMP-107
EMP-W-3573,Paige Meyer,Driver,2006-03-08,88521,EMP-107
EMP-W-3574,Maria Roberts,Welder,2007-12-07,65292,EMP-102
EMP-W-3575,Ryan Rivera,Machinist,2001-01-22,60682,EMP-107
EMP-W-3576,Joshua Knox,Welder,2007-11-06,68862,EMP-123
EMP-W-3577,Danielle Mcdaniel,Welder,2010-11-28,47315,EMP-131
EMP-W-3578,Lisa James,Machinist,04-APR-2023,44652,EMP-109
EMP-W-3579,Jeremy Smith,Laborer,2005-08-04,84793,EMP-119
EMP-W-3580,Andrea Lee,Warehouse,18-OCT-2011,86702,EMP-111
EMP-W-3581,Brenda Harris,laborer,02-AUG-2002,44160,EMP-107
EMP-W-3582,Kevin Guerra,Driver,2008-11-14,79423,EMP-102
EMP-W-3583,Cynthia Miller,Construction,10/12/2005,60434,EMP-136
EMP-W-3584,Emily Griffith,construction,14-AUG-2010,68116,EMP-121
EMP-W-3585,Christopher Wright,Construction,08/03/2007,70283,EMP-138
EMP-W-3586,Jerome Reid,Machinist,2018-07-22,79898,EMP-132
EMP-W-3587,Richard Miller,Construction,11/02/2003,63488,EMP-128
EMP-W-3588,Jennifer Jackson,Supervisor,2017-10-30,87382,EMP-105
EMP-W-3589,Jonathan Moss,Office,2006-02-19,67569,EMP-114
EMP-W-3590,Sally Leon,Supervisor,2006-10-10,73235,EMP-134
EMP-W-3591,James Dickerson,Construction,2022-06-16,47001,EMP-117
EMP-W-3592,Tammy Larson,Machinist,2020-07-16,100855,EMP-101
EMP-W-3593,Nicholas Scott,Driver,2010-08-28,70456,EMP-135
EMP-W-3594,Jesse Brooks,Warehouse,2020-09-09,74833,EMP-139
EMP-W-3595,Andrea Taylor,Laborer,2000-03-16,33052,EMP-136
EMP-W-3596,Christopher Lopez,Warehouse,02/08/2001,47191,EMP-130
EMP-W-3597,Jonathan Swanson,Laborer,12/18/2001,84281,EMP-107
EMP-W-3598,Timothy Bentley DVM,Machinist,08/27/2000,67164,EMP-101
EMP-W-3599,John Davidson,Warehouse,03/06/2012,28000,EMP-115
EMP-W-3600,Jennifer Williams,Driver,01-AUG-2004,80689,EMP-134
EMP-W-3601,Janice Cunningham,Office,02/20/2010,52211,EMP-137
EMP-W-3602,Jeffrey Scott,Construction,2022-06-29,87403,EMP-101
EMP-W-3603,Miranda Hicks,Office,2009-04-06,60418,EMP-111
EMP-W-3604,Michael Horton DDS,Laborer,2005-11-24,65684,EMP-133
EMP-W-3605,Nancy Allen,Office,04/11/2010,83221,EMP-116
EMP-W-3606,Robert Mccoy,Driver,2020-06-05,45845,EMP-106
EMP-W-3607,Melissa Brewer,Machinist,2000-03-17,44128,EMP-118
EMP-W-3608,Jesus Becker,Machinist,2018-01-19,58463,EMP-116
EMP-W-3609,Lance Lynn,Machinist,28-JUN-2020,76889,EMP-119
EMP-W-3610,Alexandria Wise,Machinist,2006-03-30,38044,EMP-103
EMP-W-3611,Sydney Sanders,Machinist,2009-12-02,31975,EMP-101
EMP-W-3612,Stephanie Stone,Welder,2021-11-20,76826,EMP-124
EMP-W-3613,Jay Gallegos,Supervisor,2020-01-31,51146,EMP-109
EMP-W-3614,Eric Ponce,Supervisor,2005-12-29,54939,EMP-116
EMP-W-3615,Janet Parker,Driver,09/01/2007,28577,EMP-103
EMP-W-3616,Shawn Luna,warehouse,05-JUN-2015,49778,EMP-138
EMP-W-3617,Mark Frank,Construction,2013-11-26,61863,EMP-132
EMP-W-3618,Charles Goodman,Office,2001-11-19,78746,EMP-107
EMP-W-3619,Jennifer Parker,Laborer,2012-06-06,48117,EMP-120
EMP-W-3620,Dr. April Jones,Office,30-AUG-2003,91832,EMP-104
EMP-W-3621,Kelly Pena,Laborer,2002-10-17,49677,EMP-126
EMP-W-3622,Carolyn Brooks,Laborer,01/10/2014,49704,EMP-117
EMP-W-3623,Christina White,warehouse,12/16/2019,89672,EMP-135
EMP-W-3624,Joanne Olsen,Welder,17-NOV-2018,65806,EMP-136
EMP-W-3625,Anthony White,Construction,2006-04-07,52063,EMP-105
EMP-W-3626,Deanna Barrera,Warehouse,01/23/2002,59207,EMP-109
EMP-W-3627,Mark Weber,Machinist,2007-10-07,86355,EMP-115
EMP-W-3628,Carol Carter,Office,2000-05-26,88391,EMP-135
EMP-W-3629,Donald Peterson,Laborer,2004-03-31,47297,EMP-100
EMP-W-3630,Karen Chambers,Welder,09/02/2003,61236,EMP-110
EMP-W-3631,Antonio Walton,Laborer,2024-06-27,63622,EMP-130
EMP-W-3632,Kevin Huerta,Welder,04/02/2012,44247,EMP-124
EMP-W-3633,Joseph Smith,Warehouse,2008-09-30,60997,EMP-137
EMP-W-3634,Victoria Juarez,Welder,2001-08-14,62095,EMP-102
EMP-W-3635,Kara Rogers,Driver,2017-04-09,82523,EMP-119
EMP-W-3636,Jacob Wu,Office,2020-06-27,83733,EMP-107
EMP-W-3637,Dr. Teresa Ortega MD,Welder,2018-03-31,56074,EMP-127
EMP-W-3638,Henry Rivera,Supervisor,2015-01-20,58148,EMP-121
EMP-W-3639,Jesus Hale,Construction,2012-10-14,73957,EMP-117
EMP-W-3640,Stacy Taylor,Supervisor,06/24/2013,51466,EMP-121
EMP-W-3641,Sheila Ramirez,Construction,2015-01-24,72595,EMP-138
EMP-W-3642,Robin Richardson,Laborer,2009-10-11,60417,EMP-108
EMP-W-3643,Mary Alvarez,Construction ,2024-06-02,44550,EMP-100
EMP-W-3644,Cole Andersen,Machinist,2024-01-31,44776,EMP-126
EMP-W-3645,Robin Smith,Office,2002-07-30,88047,EMP-134
EMP-W-3646,Angel Aguirre,Driver,2020-11-14,59184,EMP-134
EMP-W-3647,Jeremy Lawson,Construction,2023-02-14,91526,EMP-107
EMP-W-3648,Lonnie Miller,Office,09/04/2008,52754,EMP-138
EMP-W-3649,Timothy Galvan,Office,2008-06-15,67241,EMP-111
EMP-W-3650,Dr. Susan Navarro,Driver,2024-02-18,105068,EMP-129
EMP-W-3651,Cory Thomas,Warehouse,2007-11-23,42967,EMP-128
EMP-W-3652,Laura Vincent,Warehouse,2024-02-03,28000,EMP-101
EMP-W-3653,Bethany Robles,Supervisor,2011-11-25,85158,EMP-112
EMP-W-3654,Michael Dunn,Welder,2020-06-22,47117,EMP-114
EMP-W-3655,Carol Griffin,Construction,2014-01-01,61627,EMP-123
EMP-W-3656,Matthew Allen,Welder,11/11/2022,51453,EMP-131
EMP-W-3657,Paul Keller,Laborer,2015-02-18,66826,EMP-112
EMP-W-3658,Jeffrey Baldwin,Driver,2006-09-29,44890,EMP-117
EMP-W-3659,Timothy Orr,Construction,01/25/2002,58761,EMP-110
EMP-W-3660,Connie Scott,Machinist ,2015-10-27,70096,EMP-104
EMP-W-3661,Steven Martinez,Driver,2018-10-04,43850,EMP-108
EMP-W-3662,Joseph Swanson,Warehouse,2012-11-12,49398,EMP-133
EMP-W-3663,Michael Wiggins,Warehouse,2012-03-16,55747,EMP-101
EMP-W-3664,Pamela Burke,Welder,08/09/2000,36281,EMP-135
EMP-W-3665,Jamie Love,Laborer ,02/24/2004,54393,EMP-127
EMP-W-3666,Jane May,Supervisor,2022-03-09,64138,EMP-127
EMP-W-3667,Savannah Stokes,Welder,2006-04-05,54808,EMP-107
EMP-W-3668,Brian Miller,Construction,2001-04-06,57115,EMP-131
EMP-W-3669,Patrick Pineda,Laborer,2008-04-18,61641,EMP-114
EMP-W-3670,Audrey Richardson,Welder,2022-05-28,50196,EMP-126
EMP-W-3671,Tiffany Ray,Construction ,2000-08-17,74439,EMP-120
EMP-W-3672,Antonio Nichols,Office,2024-04-12,87847,EMP-112
EMP-W-3673,Veronica Flores,Driver,2009-07-01,53641,EMP-136
EMP-W-3674,Michael Hogan,Warehouse,2023-05-17,70733,EMP-127
EMP-W-3675,Lindsay Walker,Warehouse,03/04/2021,57686,EMP-112
EMP-W-3676,Joshua Murray,Supervisor,2017-02-18,68578,EMP-119
EMP-W-3677,Tommy Hood,Driver,2021-09-10,90184,EMP-101
EMP-W-3678,Mr. Kyle Thomas DDS,Office,2002-12-25,71155,EMP-101
EMP-W-3679,Michele George,Welder,07/07/2009,30078,EMP-115
EMP-W-3680,William Martinez,construction,2019-09-04,70171,EMP-115
EMP-W-3681,Michelle Mendoza DVM,Laborer,2009-03-23,84191,EMP-121
EMP-W-3682,Michael Bennett DVM,Warehouse,2001-03-14,58011,EMP-104
EMP-W-3683,Ronald Clark,Driver,2004-11-03,79921,EMP-128
EMP-W-3684,Rita Graves,Driver,11/29/2018,49577,EMP-103
EMP-W-3685,Sean White,Office,06-JAN-2023,35260,EMP-120
EMP-W-3686,Mr. William Hopkins,Machinist,08/05/2021,64541,EMP-103
EMP-W-3687,Wendy Kelley,Laborer,2004-09-08,30383,EMP-119
EMP-W-3688,Michael Mooney,Driver,2005-02-20,57684,EMP-106
EMP-W-3689,Jeanne Rose,Laborer,2022-01-03,85163,EMP-118
EMP-W-3690,Michael Lee,Office,2007-05-27,28000,EMP-106
EMP-W-3691,Jennifer Anderson,Warehouse,2006-01-26,38969,EMP-138
EMP-W-3692,Lauren Trujillo,Construction,01/14/2024,43423,EMP-124
EMP-W-3693,Michelle Ellis,Office,2003-09-09,60860,EMP-139
EMP-W-3694,Chad Dominguez,Supervisor,2019-12-20,55417,EMP-101
EMP-W-3695,Charles Robinson,Supervisor,02/22/2004,87184,EMP-137
EMP-W-3696,Nancy Smith,Driver,2015-11-17,79178,EMP-106
EMP-W-3697,Laura Gregory,Driver,2023-12-17,70914,EMP-137
EMP-W-3698,Brittany Clements MD,Machinist,2015-10-29,64621,EMP-132
EMP-W-3699,Tammy Davis,Supervisor,2013-01-06,69078,EMP-126
EMP-W-3700,Catherine Williams,Construction,12/01/2002,46484,EMP-111
EMP-W-3701,Miss Leslie Booker,Machinist,2013-08-09,77429,EMP-102
EMP-W-3702,Jennifer Johnson,Machinist,2021-10-18,41983,EMP-119
EMP-W-3703,John Watts,Supervisor,12/17/2004,77036,EMP-119
EMP-W-3704,Marissa Bennett,Machinist,03/27/2000,83350,EMP-109
EMP-W-3705,Rebecca Barrett,Welder,06/14/2003,65795,EMP-138
EMP-W-3706,Sharon Santos,Welder,2009-02-16,58828,EMP-123
EMP-W-3707,Matthew Richardson,Machinist,2024-02-24,69205,EMP-103
EMP-W-3708,Bradley Burns,Laborer,2013-11-11,28000,EMP-127
EMP-W-3709,Katrina Johnson,Warehouse,2009-02-01,67440,EMP-112
EMP-W-3710,Laura Hill,Driver,2015-06-26,59959,EMP-121
EMP-W-3711,Rebecca White,Construction,07-JAN-2016,61088,EMP-129
EMP-W-3712,Mr. Jeffrey Duncan,Supervisor,28-AUG-2009,74717,EMP-139
EMP-W-3713,Arthur Stout,Office,26-JAN-2011,60654,EMP-121
EMP-W-3714,Cathy Hess,Driver,2017-03-26,41476,EMP-129
EMP-W-3715,Justin Herrera,Construction,2022-08-14,59454,EMP-114
EMP-W-3716,Katherine Stone,Warehouse,2024-05-06,63215,EMP-114
EMP-W-3717,Michelle Tyler,Warehouse,2003-08-02,64068,EMP-115
EMP-W-3718,Paul Sheppard,Supervisor,2002-12-12,64914,EMP-124
EMP-W-3719,Catherine George,Office,2015-04-21,80708,EMP-111
EMP-W-3720,Justin Mcbride,Supervisor,2024-03-17,42451,EMP-100
EMP-W-3721,Carl Harris,Supervisor,2021-03-15,65162,EMP-101
EMP-W-3722,Justin York,Machinist ,2019-05-06,85218,EMP-118
EMP-W-3723,William Hunter,Warehouse,2004-10-03,30776,EMP-137
EMP-W-3724,Joshua Henderson,Laborer,2008-05-14,65233,EMP-101
EMP-W-3725,April Turner,Warehouse,2015-07-31,51463,EMP-118
EMP-W-3726,Kelly Patton,Warehouse,2016-09-12,55327,EMP-116
EMP-W-3727,Jill Ray,Supervisor,09/10/2016,45713,EMP-135
EMP-W-3728,Kelly Andersen,Machinist,06/24/2013,58948,EMP-112
EMP-W-3729,Joshua Clark,Machinist,2023-07-19,95142,EMP-116
EMP-W-3730,Robert Young,Laborer,12/22/2019,39240,EMP-108
EMP-W-3731,Elijah Wall,Driver,2007-07-07,40947,EMP-121
EMP-W-3732,Lindsey Robinson,Welder,2015-01-30,38565,EMP-129
EMP-W-3733,Carl Dean,Supervisor,2013-09-27,93093,EMP-123
EMP-W-3734,David James,Office ,28-OCT-2016,53677,EMP-104
EMP-W-3735,Jennifer Miller,machinist,2019-03-13,61538,EMP-108
EMP-W-3736,Jeffery Neal,Warehouse,2016-01-02,54749,EMP-134
EMP-W-3737,Andrea Oconnor,Supervisor,2007-07-19,45000,EMP-120
EMP-W-3738,Melissa Lee MD,Warehouse,2005-03-30,57767,EMP-102
EMP-W-3739,Samantha Jacobs,Welder,2016-01-11,106248,EMP-109
EMP-W-3740,Christian Riddle,Warehouse,10/24/2009,87057,EMP-103
EMP-W-3741,Alexander Munoz,Machinist,2011-12-13,46647,EMP-132
EMP-W-3742,Caleb Rodriguez,Warehouse ,2002-07-30,73656,EMP-105
EMP-W-3743,Andrea Bowman,Driver,2003-05-26,47032,EMP-110
EMP-W-3744,Gavin Nelson,Office,2001-09-11,30025,EMP-132
EMP-W-3745,Courtney Smith,Construction,09/22/2007,80351,EMP-133
EMP-W-3746,Wayne Gray,Machinist,09/08/2003,82881,EMP-120
EMP-W-3747,Timothy Thompson,Construction,09/28/2007,80828,EMP-131
EMP-W-3748,Elizabeth Nicholson,Welder,04/05/2003,53542,EMP-137
EMP-W-3749,Joseph Graves PhD,Laborer,07/11/2006,58998,EMP-113
EMP-W-3750,Lisa Mosley,Warehouse,2014-08-31,75495,EMP-128
EMP-W-3751,Travis Price,Office,2013-12-30,69046,EMP-113
EMP-W-3752,Patrick Faulkner,Office,10/14/2010,54914,EMP-124
EMP-W-3753,Linda Atkinson,Supervisor,2017-06-17,32856,EMP-116
EMP-W-3754,Cameron Smith,Machinist,2020-09-16,64049,EMP-105
EMP-W-3755,Brittney Martinez,Construction,2011-04-11,81422,EMP-133
EMP-W-3756,Nicolas Brown,Warehouse,2008-09-27,40443,EMP-137
EMP-W-3757,Vanessa Zimmerman,Construction,2022-08-31,73497,EMP-132
EMP-W-3758,Lee Mann,Office ,03-JUN-2009,67967,EMP-128
EMP-W-3759,William Lindsey,Office,16-JUL-2003,75502,EMP-126
EMP-W-3760,Desiree Patterson,Construction,01/10/2008,77695,EMP-120
EMP-W-3761,Sierra Cervantes,Office,2012-04-06,49499,EMP-101
EMP-W-3762,Scott Meza,Construction,2016-06-15,32894,EMP-114
EMP-W-3763,Erik Davis,Driver,2012-08-06,52396,EMP-122
EMP-W-3764,Nicholas Duffy,Welder,2020-10-24,78004,EMP-132
EMP-W-3765,Anthony Paul,Driver,2001-07-05,52243,EMP-117
EMP-W-3766,Katherine Baxter,Driver,2014-04-18,49507,EMP-107
EMP-W-3767,Jessica Romero,Supervisor,04/24/2021,29215,EMP-102
EMP-W-3768,Karen Robertson,Supervisor,12-JUL-2015,93547,EMP-112
EMP-W-3769,Dr. Melissa Sullivan DDS,Welder,2009-09-28,76862,EMP-119
EMP-W-3770,Nichole Klein,Warehouse,2012-03-14,75858,EMP-138
EMP-W-3771,Nicole Sanchez,Welder,2018-04-30,79419,EMP-100
EMP-W-3772,Tiffany Morrow,Welder,2011-01-29,72380,EMP-122
EMP-W-3773,Kelsey Lynch,Office,2006-05-25,57602,EMP-137
EMP-W-3774,Traci Craig,Construction,12/24/2023,59052,EMP-132
EMP-W-3775,Kelly Walker,Office,25-OCT-2017,54303,EMP-114
EMP-W-3776,Ryan Palmer,Warehouse,05/02/2014,109425,EMP-130
EMP-W-3777,Jenny Gray,Construction,2014-01-10,72006,EMP-129
EMP-W-3778,Brian Sloan,Driver,03/25/2009,53651,EMP-120
EMP-W-3779,Joshua Miranda,Office,2016-02-01,70378,EMP-126
EMP-W-3780,Edwin Carter,Construction,2015-02-10,43804,EMP-128
EMP-W-3781,Oscar Carroll,Supervisor,2023-02-28,89081,EMP-108
EMP-W-3782,Eric Fitzpatrick,Welder,10/03/2018,50100,EMP-100
EMP-W-3783,Samantha Johnson,Supervisor,02/03/2002,71019,EMP-121
EMP-W-3784,Luke Freeman,Office,2014-05-25,81187,EMP-127
EMP-W-3785,Luis Murphy,Welder,02-JUN-2006,68925,EMP-120
EMP-W-3786,Aaron Zamora,Laborer,2023-06-21,63700,EMP-108
EMP-W-3787,Henry Garcia,Supervisor,2017-08-13,62194,EMP-136
EMP-W-3788,Bradley Robertson Jr.,Office,12/23/2006,60984,EMP-113
EMP-W-3789,John Moore,Driver,2006-12-27,51619,EMP-134
EMP-W-3790,Courtney Foster,Warehouse,2007-03-06,53909,EMP-130
EMP-W-3791,Jeffrey White,Supervisor,2019-08-22,88632,EMP-136
EMP-W-3792,Ashley Gonzales,Welder,04/04/2004,60046,EMP-105
EMP-W-3793,Candice Gomez,Driver,10/27/2016,47855,EMP-135
EMP-W-3794,Ian Harrell,Laborer,07/17/2016,52706,EMP-138
EMP-W-3795,Colton Williams,Laborer,2002-08-05,81806,EMP-111
EMP-W-3796,Patrick Santana,Driver,2015-08-02,74160,EMP-124
EMP-W-3797,Cristian Mendoza,Warehouse,2011-10-12,72085,EMP-114
EMP-W-3798,Deborah Fisher,Driver,2011-06-15,57364,EMP-129
EMP-W-3799,Rebecca Klein,Supervisor,12/07/2021,72320,EMP-133
EMP-W-3800,Phillip Macias,Machinist,2024-01-07,50415,EMP-120
EMP-W-3801,Tammy Cameron,Office,2006-01-30,57326,EMP-110
EMP-W-3802,Brian Rodriguez,Machinist,18-JUL-2019,79456,EMP-134
EMP-W-3803,Christopher Porter,Construction,2005-09-28,77736,EMP-104
EMP-W-3804,Cynthia Gregory,Warehouse,01/23/2007,44325,EMP-108
EMP-W-3805,William Mclaughlin,Welder,2015-04-15,46600,EMP-127
EMP-W-3806,Dylan Tucker,Machinist,2003-03-20,63956,EMP-138
EMP-W-3807,Danielle Hernandez,Warehouse,2010-08-04,93070,EMP-132
EMP-W-3808,Danielle Wang,Welder,2003-12-04,28000,EMP-112
EMP-W-3809,Wendy Wright,Machinist,2024-03-06,67009,EMP-128
EMP-W-3810,Christina Mccarthy,Office,08/22/2021,37231,EMP-138
EMP-W-3811,Meredith Shaw,Supervisor,2013-06-09,50582,EMP-136
EMP-W-3812,Willie Garza,Construction,28-JUN-2002,55440,EMP-129
EMP-W-3813,Crystal Anderson,Driver,2022-10-04,54430,EMP-118
EMP-W-3814,William Hickman,Supervisor,2004-01-16,52391,EMP-119
EMP-W-3815,Luis Davis,Machinist,2006-12-20,62129,EMP-126
EMP-W-3816,Jason Torres,Machinist,2013-05-03,52365,EMP-139
EMP-W-3817,Crystal Rogers,Construction,2005-02-16,35675,EMP-124
EMP-W-3818,Jordan Schneider,Driver,13-APR-2016,76037,EMP-125
EMP-W-3819,Derrick Ramirez,Warehouse,2022-07-21,75551,EMP-110
EMP-W-3820,Jason Flores,Welder,2012-03-25,77177,EMP-104
EMP-W-3821,Andrew Williams,Construction,2014-10-07,34266,EMP-126
EMP-W-3822,Christy Kennedy,Supervisor,2019-01-27,67380,EMP-104
EMP-W-3823,Ashlee Lopez,Supervisor,2019-10-17,74167,EMP-126
EMP-W-3824,Heidi Torres,Machinist,04/13/2004,43438,EMP-116
EMP-W-3825,Adam Arnold,Laborer,18-MAR-2015,62165,EMP-129
EMP-W-3826,Erin Figueroa,Driver,2023-04-25,59907,EMP-129
EMP-W-3827,Richard Rice,Supervisor,06/01/2007,95158,EMP-125
EMP-W-3828,Matthew Clark,Office,10/16/2015,96640,EMP-102
EMP-W-3829,Stephen Anderson,Welder,2024-01-12,32041,EMP-107
EMP-W-3830,Barbara Willis,Supervisor,2018-05-22,106890,EMP-129
EMP-W-3831,Martha Lee,Construction,2002-10-07,45525,EMP-104
EMP-W-3832,Tammy Jones,Warehouse,2020-10-22,79652,EMP-128
EMP-W-3833,Grace Swanson,Construction,03/22/2018,79468,EMP-117
EMP-W-3834,Christina Le MD,Machinist,2017-04-10,44077,EMP-101
EMP-W-3835,Joshua King,Machinist,2020-01-02,70878,EMP-118
EMP-W-3836,Sarah Meadows,Office,12/10/2018,60064,EMP-110
EMP-W-3837,Stephanie West,Laborer,2021-01-11,71977,EMP-117
EMP-W-3838,Susan Jones,Construction,2017-08-17,66152,EMP-122
EMP-W-3839,Timothy Gordon,Warehouse,2016-07-12,83534,EMP-102
EMP-W-3840,Kyle Horton,Warehouse,2000-08-19,63357,EMP-128
EMP-W-3841,Angel Knight,Driver,2022-05-15,58978,EMP-124
EMP-W-3842,Melissa Yang,Construction,2010-09-06,81729,EMP-103
EMP-W-3843,Michael Berg,Laborer,2024-04-20,72447,EMP-124
EMP-W-3844,Carol Christensen,Warehouse,2015-06-18,75172,EMP-123
EMP-W-3845,Richard Morales,Warehouse,23-OCT-2013,50037,EMP-105
EMP-W-3846,Clinton Moore,Office,10/17/2023,43185,EMP-101
EMP-W-3847,Michael Suarez,Supervisor,2023-11-10,51781,EMP-112
EMP-W-3848,Joy Zimmerman,Warehouse,2021-09-04,50825,EMP-106
EMP-W-3849,Elizabeth Robinson,Machinist,24-DEC-2016,76151,EMP-102
EMP-W-3850,Kristen Jackson,Driver,2005-11-12,79567,EMP-120
EMP-W-3851,David Williams,Warehouse,14-JAN-2010,59207,EMP-139
EMP-W-3852,Stephen Ho,Office,22-MAR-2015,87756,EMP-127
EMP-W-3853,Richard Day,Warehouse,02/03/2019,86632,EMP-113
EMP-W-3854,Rodney Nichols,Supervisor,10/06/2019,66381,EMP-120
EMP-W-3855,Gregory Jacobs,Laborer,2016-09-21,47205,EMP-125
EMP-W-3856,Bradley Thornton,Laborer,2010-04-29,90356,EMP-124
EMP-W-3857,Miranda Ortiz,Construction,2014-12-20,60901,EMP-114
EMP-W-3858,Erika Brown,Welder,07/20/2021,64270,EMP-139
EMP-W-3859,Samantha Robinson,Laborer,12/17/2007,55887,EMP-104
EMP-W-3860,Cassandra Bonilla,Office,16-SEP-2014,45983,EMP-119
EMP-W-3861,Veronica Osborne,Driver,02/06/2002,35564,EMP-134
EMP-W-3862,Ashley Reese,Welder,2016-10-26,73391,EMP-106
EMP-W-3863,Matthew Berg,Office,17-DEC-2009,47898,EMP-108
EMP-W-3864,Kristen Montoya,Machinist,08/13/2009,117071,EMP-120
EMP-W-3865,Derrick Perkins,Driver,11/19/2002,42450,EMP-121
EMP-W-3866,Nicole Moore,Construction,2023-09-20,39367,EMP-124
EMP-W-3867,Nicholas Richardson,Warehouse,2001-08-03,71182,EMP-132
EMP-W-3868,Anna White,Warehouse ,12/01/2023,89527,EMP-101
EMP-W-3869,Scott Lopez,Welder,2018-12-12,63162,EMP-115
EMP-W-3870,Nicholas Holland Jr.,Warehouse,04/16/2005,72300,EMP-139
EMP-W-3871,Christopher Long,Laborer,2020-12-13,28816,EMP-108
EMP-W-3872,Andrea Jones,Construction,2007-09-17,49804,EMP-118
EMP-W-3873,Terry Waller,Machinist,14-JUN-2015,42674,EMP-124
EMP-W-3874,Joseph Acosta,Laborer,2015-05-06,28000,EMP-115
EMP-W-3875,Lindsey Gray,Supervisor,2004-08-09,64105,EMP-108
EMP-W-3876,Ronald Hines,Supervisor,2012-01-14,28000,EMP-102
EMP-W-3877,Amanda Wright,Office,2001-02-23,38200,EMP-118
EMP-W-3878,Charles Burton,Warehouse,2023-06-13,52330,EMP-121
EMP-W-3879,Vincent Rosario,Warehouse,19-FEB-2009,47036,EMP-113
EMP-W-3880,Noah Morgan,Laborer,2000-04-26,69135,EMP-115
EMP-W-3881,Christina Castillo,Office,2014-07-14,67500,EMP-133
EMP-W-3882,Jill Martin,Machinist,01/31/2010,78088,EMP-128
